Date,Close,Vol.L4,Vol.L5,Vol.L11,Vol.L12,Vol.L13,Vol.L17,Vol.L18,% Hold.L4,% Hold.L7,Rating.L3,Rating.L4,Rating.L5,Rating.L14,Rating.L15,Rating.L16,Rating.L20
4/23/2012,32.12,0.180186014,0.181972174,0.159158028,0.154463807,0.153738534,0.145339868,0.145943707,0.4827586206896552,0.4827586206896552,3.92105,3.92105,3.92105,3.94595,3.94595,3.94595,3.94595
4/24/2012,31.92,0.179553677,0.180186014,0.172280971,0.159158028,0.154463807,0.1330817,0.145339868,0.4827586206896552,0.4827586206896552,3.94737,3.92105,3.92105,3.94595,3.94595,3.94595,3.94595
4/25/2012,32.2,0.239798469,0.179553677,0.17179128,0.172280971,0.159158028,0.130908861,0.1330817,0.4642857142857143,0.4827586206896552,3.94737,3.94737,3.92105,3.94595,3.94595,3.94595,3.94595
4/26/2012,32.11,0.242166988,0.239798469,0.173564503,0.17179128,0.172280971,0.133096616,0.130908861,0.4642857142857143,0.4827586206896552,3.94737,3.94737,3.94737,3.94595,3.94595,3.94595,3.94595
4/27/2012,31.98,0.243183108,0.242166988,0.17258975,0.173564503,0.17179128,0.153738534,0.133096616,0.4642857142857143,0.4827586206896552,3.94737,3.94737,3.94737,3.92105,3.94595,3.94595,3.94595
4/30/2012,32.015,0.236545827,0.243183108,0.176259348,0.17258975,0.173564503,0.154463807,0.153738534,0.4642857142857143,0.4642857142857143,3.94737,3.94737,3.94737,3.92105,3.92105,3.94595,3.94595
5/1/2012,32.01,0.236610985,0.236545827,0.181972174,0.176259348,0.17258975,0.159158028,0.154463807,0.4642857142857143,0.4642857142857143,3.94737,3.94737,3.94737,3.92105,3.92105,3.92105,3.94595
5/2/2012,31.8,0.23441896,0.236610985,0.180186014,0.181972174,0.176259348,0.172280971,0.159158028,0.4642857142857143,0.4642857142857143,3.94737,3.94737,3.94737,3.92105,3.92105,3.92105,3.94595
5/3/2012,31.76,0.234364848,0.23441896,0.179553677,0.180186014,0.181972174,0.17179128,0.172280971,0.4642857142857143,0.4642857142857143,3.94737,3.94737,3.94737,3.92105,3.92105,3.92105,3.94595
5/4/2012,30.98,0.233831332,0.234364848,0.239798469,0.179553677,0.180186014,0.173564503,0.17179128,0.4642857142857143,0.4642857142857143,3.94737,3.94737,3.94737,3.92105,3.92105,3.92105,3.94595
5/7/2012,30.65,0.234739721,0.233831332,0.242166988,0.239798469,0.179553677,0.17258975,0.173564503,0.4642857142857143,0.4642857142857143,3.97436,3.94737,3.94737,3.92105,3.92105,3.92105,3.92105
5/8/2012,30.5,0.231834531,0.234739721,0.243183108,0.242166988,0.239798469,0.176259348,0.17258975,0.4482758620689655,0.4642857142857143,3.97436,3.97436,3.94737,3.92105,3.92105,3.92105,3.92105
5/9/2012,30.76,0.234070061,0.231834531,0.236545827,0.243183108,0.242166988,0.181972174,0.176259348,0.4482758620689655,0.4642857142857143,3.94872,3.97436,3.97436,3.94737,3.92105,3.92105,3.92105
5/10/2012,30.74,0.233593136,0.234070061,0.236610985,0.236545827,0.243183108,0.180186014,0.181972174,0.4666666666666667,0.4642857142857143,3.94872,3.94872,3.97436,3.94737,3.94737,3.92105,3.92105
5/11/2012,31.16,0.229878279,0.233593136,0.23441896,0.236610985,0.236545827,0.179553677,0.180186014,0.4666666666666667,0.4482758620689655,3.94872,3.94872,3.94872,3.94737,3.94737,3.94737,3.92105
5/14/2012,30.68,0.220564215,0.229878279,0.234364848,0.23441896,0.236610985,0.239798469,0.179553677,0.4666666666666667,0.4482758620689655,3.94872,3.94872,3.94872,3.94737,3.94737,3.94737,3.92105
5/15/2012,30.21,0.219987402,0.220564215,0.233831332,0.234364848,0.23441896,0.242166988,0.239798469,0.4666666666666667,0.4666666666666667,3.94872,3.94872,3.94872,3.94737,3.94737,3.94737,3.92105
5/16/2012,29.9,0.213245416,0.219987402,0.234739721,0.233831332,0.234364848,0.243183108,0.242166988,0.4666666666666667,0.4666666666666667,3.94872,3.94872,3.94872,3.94737,3.94737,3.94737,3.92105
5/17/2012,29.72,0.219456912,0.213245416,0.231834531,0.234739721,0.233831332,0.236545827,0.243183108,0.4666666666666667,0.4666666666666667,3.94872,3.94872,3.94872,3.94737,3.94737,3.94737,3.94737
5/18/2012,29.27,0.21900488,0.219456912,0.234070061,0.231834531,0.234739721,0.236610985,0.236545827,0.4666666666666667,0.4666666666666667,3.94872,3.94872,3.94872,3.94737,3.94737,3.94737,3.94737
5/21/2012,29.75,0.21615482,0.21900488,0.233593136,0.234070061,0.231834531,0.23441896,0.236610985,0.4666666666666667,0.4666666666666667,3.94872,3.94872,3.94872,3.94737,3.94737,3.94737,3.94737
5/22/2012,29.76,0.214947774,0.21615482,0.229878279,0.233593136,0.234070061,0.234364848,0.23441896,0.4666666666666667,0.4666666666666667,3.94872,3.94872,3.94872,3.97436,3.94737,3.94737,3.94737
5/23/2012,29.11,0.219791218,0.214947774,0.220564215,0.229878279,0.233593136,0.233831332,0.234364848,0.4666666666666667,0.4666666666666667,3.94872,3.94872,3.94872,3.97436,3.97436,3.94737,3.94737
5/24/2012,29.07,0.156586067,0.219791218,0.219987402,0.220564215,0.229878279,0.234739721,0.233831332,0.4666666666666667,0.4666666666666667,3.94872,3.94872,3.94872,3.94872,3.97436,3.97436,3.94737
5/25/2012,29.06,0.155864805,0.156586067,0.213245416,0.219987402,0.220564215,0.231834531,0.234739721,0.4666666666666667,0.4666666666666667,3.94872,3.94872,3.94872,3.94872,3.94872,3.97436,3.94737
5/29/2012,29.56,0.168732013,0.155864805,0.219456912,0.213245416,0.219987402,0.234070061,0.231834531,0.4666666666666667,0.4666666666666667,3.94872,3.94872,3.94872,3.94872,3.94872,3.94872,3.94737
5/30/2012,29.34,0.162583556,0.168732013,0.21900488,0.219456912,0.213245416,0.233593136,0.234070061,0.4666666666666667,0.4666666666666667,3.94872,3.94872,3.94872,3.94872,3.94872,3.94872,3.94737
5/31/2012,29.19,0.163139681,0.162583556,0.21615482,0.21900488,0.219456912,0.229878279,0.233593136,0.4666666666666667,0.4666666666666667,3.94872,3.94872,3.94872,3.94872,3.94872,3.94872,3.97436
6/1/2012,28.45,0.179359519,0.163139681,0.214947774,0.21615482,0.21900488,0.220564215,0.229878279,0.4666666666666667,0.4666666666666667,3.94872,3.94872,3.94872,3.94872,3.94872,3.94872,3.97436
6/4/2012,28.55,0.179087796,0.179359519,0.219791218,0.214947774,0.21615482,0.219987402,0.220564215,0.4666666666666667,0.4666666666666667,3.94872,3.94872,3.94872,3.94872,3.94872,3.94872,3.94872
6/5/2012,28.505,0.178625378,0.179087796,0.156586067,0.219791218,0.214947774,0.213245416,0.219987402,0.4666666666666667,0.4666666666666667,3.94872,3.94872,3.94872,3.94872,3.94872,3.94872,3.94872
6/6/2012,29.35,0.193615312,0.178625378,0.155864805,0.156586067,0.219791218,0.219456912,0.213245416,0.4666666666666667,0.4666666666666667,3.94872,3.94872,3.94872,3.94872,3.94872,3.94872,3.94872
6/7/2012,29.23,0.195468261,0.193615312,0.168732013,0.155864805,0.156586067,0.21900488,0.219456912,0.4666666666666667,0.4666666666666667,3.94872,3.94872,3.94872,3.94872,3.94872,3.94872,3.94872
6/8/2012,29.65,0.181433183,0.195468261,0.162583556,0.168732013,0.155864805,0.21615482,0.21900488,0.4666666666666667,0.4666666666666667,3.94872,3.94872,3.94872,3.94872,3.94872,3.94872,3.94872
6/11/2012,28.895,0.212002448,0.181433183,0.163139681,0.162583556,0.168732013,0.214947774,0.21615482,0.4666666666666667,0.4666666666666667,3.94872,3.94872,3.94872,3.94872,3.94872,3.94872,3.94872
6/12/2012,29.29,0.211869297,0.212002448,0.179359519,0.163139681,0.162583556,0.219791218,0.214947774,0.4666666666666667,0.4666666666666667,3.94872,3.94872,3.94872,3.94872,3.94872,3.94872,3.94872
6/13/2012,29.13,0.216274756,0.211869297,0.179087796,0.179359519,0.163139681,0.156586067,0.219791218,0.4666666666666667,0.4666666666666667,3.94872,3.94872,3.94872,3.94872,3.94872,3.94872,3.94872
6/14/2012,29.34,0.232080664,0.216274756,0.178625378,0.179087796,0.179359519,0.155864805,0.156586067,0.4666666666666667,0.4666666666666667,3.94872,3.94872,3.94872,3.94872,3.94872,3.94872,3.94872
6/15/2012,30.02,0.232086919,0.232080664,0.193615312,0.178625378,0.179087796,0.168732013,0.155864805,0.4666666666666667,0.4666666666666667,3.94872,3.94872,3.94872,3.94872,3.94872,3.94872,3.94872
6/18/2012,29.84,0.227623559,0.232086919,0.195468261,0.193615312,0.178625378,0.162583556,0.168732013,0.4666666666666667,0.4666666666666667,3.94872,3.94872,3.94872,3.94872,3.94872,3.94872,3.94872
6/19/2012,30.7,0.228438459,0.227623559,0.181433183,0.195468261,0.193615312,0.163139681,0.162583556,0.4666666666666667,0.4666666666666667,3.94872,3.94872,3.94872,3.94872,3.94872,3.94872,3.94872
6/20/2012,30.93,0.2407506,0.228438459,0.212002448,0.181433183,0.195468261,0.179359519,0.163139681,0.4666666666666667,0.4666666666666667,3.97368,3.94872,3.94872,3.94872,3.94872,3.94872,3.94872
6/21/2012,30.135,0.240742722,0.2407506,0.211869297,0.212002448,0.181433183,0.179087796,0.179359519,0.4482758620689655,0.4666666666666667,4.0,3.97368,3.94872,3.94872,3.94872,3.94872,3.94872
6/22/2012,30.7,0.252666784,0.240742722,0.216274756,0.211869297,0.212002448,0.178625378,0.179087796,0.4333333333333333,0.4666666666666667,4.0,4.0,3.97368,3.94872,3.94872,3.94872,3.94872
6/25/2012,29.865,0.248326476,0.252666784,0.232080664,0.216274756,0.211869297,0.193615312,0.178625378,0.4333333333333333,0.4666666666666667,4.0,4.0,4.0,3.94872,3.94872,3.94872,3.94872
6/26/2012,30.02,0.266498987,0.248326476,0.232086919,0.232080664,0.216274756,0.195468261,0.193615312,0.4333333333333333,0.4482758620689655,4.02703,4.0,4.0,3.94872,3.94872,3.94872,3.94872
6/27/2012,30.17,0.260041672,0.266498987,0.227623559,0.232086919,0.232080664,0.181433183,0.195468261,0.4137931034482758,0.4333333333333333,4.02703,4.02703,4.0,3.94872,3.94872,3.94872,3.94872
6/28/2012,29.91,0.280069808,0.260041672,0.228438459,0.227623559,0.232086919,0.212002448,0.181433183,0.4137931034482758,0.4333333333333333,4.02703,4.02703,4.02703,3.94872,3.94872,3.94872,3.94872
6/29/2012,30.59,0.280318076,0.280069808,0.2407506,0.228438459,0.227623559,0.211869297,0.212002448,0.4137931034482758,0.4333333333333333,4.02703,4.02703,4.02703,3.94872,3.94872,3.94872,3.94872
7/2/2012,30.56,0.274968717,0.280318076,0.240742722,0.2407506,0.228438459,0.216274756,0.211869297,0.4137931034482758,0.4137931034482758,4.02703,4.02703,4.02703,3.94872,3.94872,3.94872,3.94872
7/3/2012,30.76,0.275457321,0.274968717,0.252666784,0.240742722,0.2407506,0.232080664,0.216274756,0.4137931034482758,0.4137931034482758,4.02703,4.02703,4.02703,3.94872,3.94872,3.94872,3.94872
7/5/2012,30.7,0.284286191,0.275457321,0.248326476,0.252666784,0.240742722,0.232086919,0.232080664,0.4137931034482758,0.4137931034482758,4.02703,4.02703,4.02703,3.94872,3.94872,3.94872,3.94872
7/6/2012,30.185,0.266023486,0.284286191,0.266498987,0.248326476,0.252666784,0.227623559,0.232086919,0.4137931034482758,0.4137931034482758,4.02703,4.02703,4.02703,3.97368,3.94872,3.94872,3.94872
7/9/2012,30.0,0.266242892,0.266023486,0.260041672,0.266498987,0.248326476,0.228438459,0.227623559,0.4137931034482758,0.4137931034482758,4.02703,4.02703,4.02703,4.0,3.97368,3.94872,3.94872
7/10/2012,29.74,0.266337064,0.266242892,0.280069808,0.260041672,0.266498987,0.2407506,0.228438459,0.4137931034482758,0.4137931034482758,4.02703,4.02703,4.02703,4.0,4.0,3.97368,3.94872
7/11/2012,29.3,0.258105501,0.266337064,0.280318076,0.280069808,0.260041672,0.240742722,0.2407506,0.4137931034482758,0.4137931034482758,4.02703,4.02703,4.02703,4.0,4.0,4.0,3.94872
7/12/2012,28.63,0.258746363,0.258105501,0.274968717,0.280318076,0.280069808,0.252666784,0.240742722,0.4137931034482758,0.4137931034482758,4.02703,4.02703,4.02703,4.02703,4.0,4.0,3.94872
7/13/2012,29.39,0.25639805,0.258746363,0.275457321,0.274968717,0.280318076,0.248326476,0.252666784,0.4137931034482758,0.4137931034482758,4.02703,4.02703,4.02703,4.02703,4.02703,4.0,3.94872
7/16/2012,29.44,0.245042278,0.25639805,0.284286191,0.275457321,0.274968717,0.266498987,0.248326476,0.4137931034482758,0.4137931034482758,4.02703,4.02703,4.02703,4.02703,4.02703,4.02703,3.97368
7/17/2012,29.66,0.253514965,0.245042278,0.266023486,0.284286191,0.275457321,0.260041672,0.266498987,0.4137931034482758,0.4137931034482758,4.02703,4.02703,4.02703,4.02703,4.02703,4.02703,4.0
7/18/2012,30.45,0.269823632,0.253514965,0.266242892,0.266023486,0.284286191,0.280069808,0.260041672,0.4137931034482758,0.4137931034482758,4.02703,4.02703,4.02703,4.02703,4.02703,4.02703,4.0
7/19/2012,30.665,0.268759164,0.269823632,0.266337064,0.266242892,0.266023486,0.280318076,0.280069808,0.4137931034482758,0.4137931034482758,4.02703,4.02703,4.02703,4.02703,4.02703,4.02703,4.0
7/20/2012,30.115,0.257361576,0.268759164,0.258105501,0.266337064,0.266242892,0.274968717,0.280318076,0.4137931034482758,0.4137931034482758,4.05556,4.02703,4.02703,4.02703,4.02703,4.02703,4.02703
7/23/2012,29.28,0.272630401,0.257361576,0.258746363,0.258105501,0.266337064,0.275457321,0.274968717,0.3928571428571428,0.4137931034482758,4.05556,4.05556,4.02703,4.02703,4.02703,4.02703,4.02703
7/24/2012,29.15,0.254998312,0.272630401,0.25639805,0.258746363,0.258105501,0.284286191,0.275457321,0.3928571428571428,0.4137931034482758,4.08108,4.05556,4.05556,4.02703,4.02703,4.02703,4.02703
7/25/2012,28.83,0.260810965,0.254998312,0.245042278,0.25639805,0.258746363,0.266023486,0.284286191,0.3793103448275862,0.4137931034482758,4.05263,4.08108,4.05556,4.02703,4.02703,4.02703,4.02703
7/26/2012,29.16,0.263385829,0.260810965,0.253514965,0.245042278,0.25639805,0.266242892,0.266023486,0.4,0.3928571428571428,4.05263,4.05263,4.08108,4.02703,4.02703,4.02703,4.02703
7/27/2012,29.755,0.253299548,0.263385829,0.269823632,0.253514965,0.245042278,0.266337064,0.266242892,0.4,0.3928571428571428,4.05263,4.05263,4.05263,4.02703,4.02703,4.02703,4.02703
7/30/2012,29.64,0.238702413,0.253299548,0.268759164,0.269823632,0.253514965,0.258105501,0.266337064,0.4,0.3793103448275862,4.05263,4.05263,4.05263,4.02703,4.02703,4.02703,4.02703
7/31/2012,29.47,0.241894338,0.238702413,0.257361576,0.268759164,0.269823632,0.258746363,0.258105501,0.4,0.4,4.05263,4.05263,4.05263,4.02703,4.02703,4.02703,4.02703
8/1/2012,29.41,0.252453124,0.241894338,0.272630401,0.257361576,0.268759164,0.25639805,0.258746363,0.4,0.4,4.05263,4.05263,4.05263,4.02703,4.02703,4.02703,4.02703
8/2/2012,29.19,0.251084445,0.252453124,0.254998312,0.272630401,0.257361576,0.245042278,0.25639805,0.4,0.4,4.05263,4.05263,4.05263,4.02703,4.02703,4.02703,4.02703
8/3/2012,29.75,0.237291482,0.251084445,0.260810965,0.254998312,0.272630401,0.253514965,0.245042278,0.4,0.4,4.05263,4.05263,4.05263,4.02703,4.02703,4.02703,4.02703
8/6/2012,29.95,0.237275109,0.237291482,0.263385829,0.260810965,0.254998312,0.269823632,0.253514965,0.4,0.4,4.05263,4.05263,4.05263,4.05556,4.02703,4.02703,4.02703
8/7/2012,30.26,0.236029018,0.237275109,0.253299548,0.263385829,0.260810965,0.268759164,0.269823632,0.4,0.4,4.05128,4.05263,4.05263,4.05556,4.05556,4.02703,4.02703
8/8/2012,30.33,0.247518881,0.236029018,0.238702413,0.253299548,0.263385829,0.257361576,0.268759164,0.4,0.4,4.05128,4.05128,4.05263,4.08108,4.05556,4.05556,4.02703
8/9/2012,30.5,0.24244849,0.247518881,0.241894338,0.238702413,0.253299548,0.272630401,0.257361576,0.4,0.4,4.05128,4.05128,4.05128,4.05263,4.08108,4.05556,4.02703
8/10/2012,30.42,0.244198866,0.24244849,0.252453124,0.241894338,0.238702413,0.254998312,0.272630401,0.4,0.4,4.05128,4.05128,4.05128,4.05263,4.05263,4.08108,4.02703
8/13/2012,30.39,0.241989312,0.244198866,0.251084445,0.252453124,0.241894338,0.260810965,0.254998312,0.4,0.4,4.05128,4.05128,4.05128,4.05263,4.05263,4.05263,4.02703
8/14/2012,30.13,0.235410172,0.241989312,0.237291482,0.251084445,0.252453124,0.263385829,0.260810965,0.4,0.4,4.05128,4.05128,4.05128,4.05263,4.05263,4.05263,4.05556
8/15/2012,30.2,0.217996549,0.235410172,0.237275109,0.237291482,0.251084445,0.253299548,0.263385829,0.4,0.4,4.05128,4.05128,4.05128,4.05263,4.05263,4.05263,4.05556
8/16/2012,30.78,0.201049828,0.217996549,0.236029018,0.237275109,0.237291482,0.238702413,0.253299548,0.4,0.4,4.05128,4.05128,4.05128,4.05263,4.05263,4.05263,4.08108
8/17/2012,30.9,0.201431013,0.201049828,0.247518881,0.236029018,0.237275109,0.241894338,0.238702413,0.4,0.4,4.05128,4.05128,4.05128,4.05263,4.05263,4.05263,4.05263
8/20/2012,30.74,0.200277841,0.201431013,0.24244849,0.247518881,0.236029018,0.252453124,0.241894338,0.4,0.4,4.05128,4.05128,4.05128,4.05263,4.05263,4.05263,4.05263
8/21/2012,30.8,0.190125316,0.200277841,0.244198866,0.24244849,0.247518881,0.251084445,0.252453124,0.4,0.4,4.05128,4.05128,4.05128,4.05263,4.05263,4.05263,4.05263
8/22/2012,30.54,0.189140979,0.190125316,0.241989312,0.244198866,0.24244849,0.237291482,0.251084445,0.4,0.4,4.075,4.05128,4.05128,4.05128,4.05263,4.05263,4.05263
8/23/2012,30.255,0.177949993,0.189140979,0.235410172,0.241989312,0.244198866,0.237275109,0.237291482,0.3870967741935484,0.4,4.075,4.075,4.05128,4.05128,4.05128,4.05263,4.05263
8/24/2012,30.56,0.142231771,0.177949993,0.217996549,0.235410172,0.241989312,0.236029018,0.237275109,0.3870967741935484,0.4,4.075,4.075,4.075,4.05128,4.05128,4.05128,4.05263
8/27/2012,30.69,0.145439638,0.142231771,0.201049828,0.217996549,0.235410172,0.247518881,0.236029018,0.3870967741935484,0.4,4.075,4.075,4.075,4.05128,4.05128,4.05128,4.05263
8/28/2012,30.63,0.14358718,0.145439638,0.201431013,0.201049828,0.217996549,0.24244849,0.247518881,0.3870967741935484,0.3870967741935484,4.075,4.075,4.075,4.05128,4.05128,4.05128,4.05263
8/29/2012,30.65,0.142620611,0.14358718,0.200277841,0.201431013,0.201049828,0.244198866,0.24244849,0.3870967741935484,0.3870967741935484,4.075,4.075,4.075,4.05128,4.05128,4.05128,4.05263
8/30/2012,30.32,0.127664525,0.142620611,0.190125316,0.200277841,0.201431013,0.241989312,0.244198866,0.3870967741935484,0.3870967741935484,4.075,4.075,4.075,4.05128,4.05128,4.05128,4.05128
8/31/2012,30.82,0.126763753,0.127664525,0.189140979,0.190125316,0.200277841,0.235410172,0.241989312,0.3870967741935484,0.3870967741935484,4.075,4.075,4.075,4.05128,4.05128,4.05128,4.05128
9/4/2012,30.385,0.123813025,0.126763753,0.177949993,0.189140979,0.190125316,0.217996549,0.235410172,0.3870967741935484,0.3870967741935484,4.075,4.075,4.075,4.05128,4.05128,4.05128,4.05128
9/5/2012,30.39,0.13111485,0.123813025,0.142231771,0.177949993,0.189140979,0.201049828,0.217996549,0.3870967741935484,0.3870967741935484,4.075,4.075,4.075,4.05128,4.05128,4.05128,4.05128
9/6/2012,31.345,0.13582377,0.13111485,0.145439638,0.142231771,0.177949993,0.201431013,0.201049828,0.3870967741935484,0.3870967741935484,4.075,4.075,4.075,4.05128,4.05128,4.05128,4.05128
9/7/2012,30.95,0.134948696,0.13582377,0.14358718,0.145439638,0.142231771,0.200277841,0.201431013,0.3870967741935484,0.3870967741935484,4.075,4.075,4.075,4.075,4.05128,4.05128,4.05128
9/10/2012,30.72,0.133557629,0.134948696,0.142620611,0.14358718,0.145439638,0.190125316,0.200277841,0.3870967741935484,0.3870967741935484,4.07692,4.075,4.075,4.075,4.075,4.05128,4.05128
9/11/2012,30.79,0.166684441,0.133557629,0.127664525,0.142620611,0.14358718,0.189140979,0.190125316,0.3870967741935484,0.3870967741935484,4.07692,4.07692,4.075,4.075,4.075,4.075,4.05128
9/12/2012,30.78,0.174242836,0.166684441,0.126763753,0.127664525,0.142620611,0.177949993,0.189140979,0.3870967741935484,0.3870967741935484,4.07692,4.07692,4.07692,4.075,4.075,4.075,4.05128
9/13/2012,30.935,0.176028558,0.174242836,0.123813025,0.126763753,0.127664525,0.142231771,0.177949993,0.3870967741935484,0.3870967741935484,4.07692,4.07692,4.07692,4.075,4.075,4.075,4.05128
9/14/2012,31.21,0.175695377,0.176028558,0.13111485,0.123813025,0.126763753,0.145439638,0.142231771,0.3870967741935484,0.3870967741935484,4.05,4.07692,4.07692,4.075,4.075,4.075,4.05128
9/17/2012,31.21,0.17562124,0.175695377,0.13582377,0.13111485,0.123813025,0.14358718,0.145439638,0.40625,0.3870967741935484,4.05,4.05,4.07692,4.075,4.075,4.075,4.075
9/18/2012,31.175,0.175836568,0.17562124,0.134948696,0.13582377,0.13111485,0.142620611,0.14358718,0.40625,0.3870967741935484,4.05,4.05,4.05,4.075,4.075,4.075,4.075
9/19/2012,31.052,0.17777907,0.175836568,0.133557629,0.134948696,0.13582377,0.127664525,0.142620611,0.40625,0.3870967741935484,4.05,4.05,4.05,4.075,4.075,4.075,4.075
9/20/2012,31.45,0.1660708,0.17777907,0.166684441,0.133557629,0.134948696,0.126763753,0.127664525,0.40625,0.40625,4.05,4.05,4.05,4.075,4.075,4.075,4.075
9/21/2012,31.19,0.165749771,0.1660708,0.174242836,0.166684441,0.133557629,0.123813025,0.126763753,0.40625,0.40625,4.05,4.05,4.05,4.075,4.075,4.075,4.075
9/24/2012,30.78,0.16527624,0.165749771,0.176028558,0.174242836,0.166684441,0.13111485,0.123813025,0.40625,0.40625,4.05,4.05,4.05,4.075,4.075,4.075,4.075
9/25/2012,30.39,0.170621036,0.16527624,0.175695377,0.176028558,0.174242836,0.13582377,0.13111485,0.40625,0.40625,4.05,4.05,4.05,4.07692,4.075,4.075,4.075
9/26/2012,30.165,0.170499017,0.170621036,0.17562124,0.175695377,0.176028558,0.134948696,0.13582377,0.40625,0.40625,4.05,4.05,4.05,4.07692,4.07692,4.075,4.075
9/27/2012,30.16,0.173945538,0.170499017,0.175836568,0.17562124,0.175695377,0.133557629,0.134948696,0.40625,0.40625,4.05,4.05,4.05,4.07692,4.07692,4.07692,4.075
9/28/2012,29.76,0.176626829,0.173945538,0.17777907,0.175836568,0.17562124,0.166684441,0.133557629,0.40625,0.40625,4.05,4.05,4.05,4.07692,4.07692,4.07692,4.075
10/1/2012,29.49,0.177498895,0.176626829,0.1660708,0.17777907,0.175836568,0.174242836,0.166684441,0.40625,0.40625,4.05,4.05,4.05,4.05,4.07692,4.07692,4.075
10/2/2012,29.66,0.17746299,0.177498895,0.165749771,0.1660708,0.17777907,0.176028558,0.174242836,0.40625,0.40625,4.05,4.05,4.05,4.05,4.05,4.07692,4.075
10/3/2012,29.86,0.182636983,0.17746299,0.16527624,0.165749771,0.1660708,0.175695377,0.176028558,0.40625,0.40625,4.05,4.05,4.05,4.05,4.05,4.05,4.07692
10/4/2012,30.03,0.181618087,0.182636983,0.170621036,0.16527624,0.165749771,0.17562124,0.175695377,0.4117647058823529,0.40625,4.05,4.05,4.05,4.05,4.05,4.05,4.07692
10/5/2012,29.85,0.172074824,0.181618087,0.170499017,0.170621036,0.16527624,0.175836568,0.17562124,0.4117647058823529,0.40625,4.05,4.05,4.05,4.05,4.05,4.05,4.07692
10/8/2012,29.78,0.168326174,0.172074824,0.173945538,0.170499017,0.170621036,0.17777907,0.175836568,0.4117647058823529,0.40625,4.05,4.05,4.05,4.05,4.05,4.05,4.07692
10/9/2012,29.28,0.169813168,0.168326174,0.176626829,0.173945538,0.170499017,0.1660708,0.17777907,0.4117647058823529,0.4117647058823529,4.05,4.05,4.05,4.05,4.05,4.05,4.05
10/10/2012,28.98,0.126021831,0.169813168,0.177498895,0.176626829,0.173945538,0.165749771,0.1660708,0.4117647058823529,0.4117647058823529,4.05,4.05,4.05,4.05,4.05,4.05,4.05
10/11/2012,28.95,0.120276692,0.126021831,0.17746299,0.177498895,0.176626829,0.16527624,0.165749771,0.4117647058823529,0.4117647058823529,4.05,4.05,4.05,4.05,4.05,4.05,4.05
10/12/2012,29.2,0.129946128,0.120276692,0.182636983,0.17746299,0.177498895,0.170621036,0.16527624,0.4117647058823529,0.4117647058823529,4.05,4.05,4.05,4.05,4.05,4.05,4.05
10/15/2012,29.51,0.131673117,0.129946128,0.181618087,0.182636983,0.17746299,0.170499017,0.170621036,0.4117647058823529,0.4117647058823529,4.05,4.05,4.05,4.05,4.05,4.05,4.05
10/16/2012,29.49,0.131521901,0.131673117,0.172074824,0.181618087,0.182636983,0.173945538,0.170499017,0.4117647058823529,0.4117647058823529,4.05,4.05,4.05,4.05,4.05,4.05,4.05
10/17/2012,29.59,0.13478494,0.131521901,0.168326174,0.172074824,0.181618087,0.176626829,0.173945538,0.4117647058823529,0.4117647058823529,4.05,4.05,4.05,4.05,4.05,4.05,4.05
10/18/2012,29.495,0.136755032,0.13478494,0.169813168,0.168326174,0.172074824,0.177498895,0.176626829,0.4117647058823529,0.4117647058823529,4.05,4.05,4.05,4.05,4.05,4.05,4.05
10/19/2012,28.64,0.13660852,0.136755032,0.126021831,0.169813168,0.168326174,0.17746299,0.177498895,0.4117647058823529,0.4117647058823529,4.05,4.05,4.05,4.05,4.05,4.05,4.05
10/22/2012,28.0,0.138147883,0.13660852,0.120276692,0.126021831,0.169813168,0.182636983,0.17746299,0.4117647058823529,0.4117647058823529,4.07692,4.05,4.05,4.05,4.05,4.05,4.05
10/23/2012,28.047,0.138072701,0.138147883,0.129946128,0.120276692,0.126021831,0.181618087,0.182636983,0.3939393939393939,0.4117647058823529,4.075,4.07692,4.05,4.05,4.05,4.05,4.05
10/24/2012,27.9019,0.15574106,0.138072701,0.131673117,0.129946128,0.120276692,0.172074824,0.181618087,0.3939393939393939,0.4117647058823529,4.075,4.075,4.07692,4.05,4.05,4.05,4.05
10/25/2012,27.88,0.167612267,0.15574106,0.131521901,0.131673117,0.129946128,0.168326174,0.172074824,0.3939393939393939,0.4117647058823529,4.075,4.075,4.075,4.05,4.05,4.05,4.05
10/26/2012,28.21,0.166493506,0.167612267,0.13478494,0.131521901,0.131673117,0.169813168,0.168326174,0.3939393939393939,0.3939393939393939,4.075,4.075,4.075,4.05,4.05,4.05,4.05
10/31/2012,28.54,0.163768214,0.166493506,0.136755032,0.13478494,0.131521901,0.126021831,0.169813168,0.3939393939393939,0.3939393939393939,4.04878,4.075,4.075,4.05,4.05,4.05,4.05
11/1/2012,29.515,0.163666464,0.163768214,0.13660852,0.136755032,0.13478494,0.120276692,0.126021831,0.4117647058823529,0.3939393939393939,4.04878,4.04878,4.075,4.05,4.05,4.05,4.05
11/2/2012,29.4998,0.171969487,0.163666464,0.138147883,0.13660852,0.136755032,0.129946128,0.120276692,0.4117647058823529,0.3939393939393939,4.04878,4.04878,4.04878,4.05,4.05,4.05,4.05
11/5/2012,29.63,0.175102777,0.171969487,0.138072701,0.138147883,0.13660852,0.131673117,0.129946128,0.4117647058823529,0.3939393939393939,4.04878,4.04878,4.04878,4.05,4.05,4.05,4.05
